"animals","condition","elevator","lat","lon","quarter","price","rooms","size","url","distance_to_bud_center","nearest_stop_distance","nearest_stop_distance_rail"
"no","like new","yes",47.5458368,19.0384019,3,130000,2,50,"https://ingatlan.jofogas.hu/budapest/Obudai_panoramas_2_kulonbejaratu_nagy_szobas_fiatalos__hangulatos_laka_78843003.htm",6017.16635836726,301.160963036611,325.56039827933
"only small pets","newly built","no",47.5582217,19.0116894,3,390000,4,116,"https://ingatlan.jofogas.hu/budapest/Obudan_4_szobas_teraszos__garazsos_luxus_lakas_kiado__77899693.htm",7901.32728602476,124.158488825995,1738.30943298508
NA,"newly built","no",47.5582217,19.0116894,3,390000,4,116,"https://ingatlan.jofogas.hu/budapest/Obudan_4_szobas_teraszos_garazsos_luxus_lakas_kiado__78164323.htm",7901.32728602476,124.158488825995,1738.30943298508
"no","renovated","yes",47.540151,19.0343802,3,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Obudan__a_Florian_ternel_50_nm_es_felujitott_lakas_kiado_75976236.htm",5456.44750056128,248.850338287092,262.779156880451
"no","like new","no",47.5582217,19.0116894,3,150000,2,52,"https://ingatlan.jofogas.hu/budapest/Obudan_ketszobas__igenyes_lakas_kiado_78381319.htm",7901.32728602476,124.158488825995,1738.30943298508
"yes","good","yes",47.5458368,19.0384019,3,120000,2,55,"https://ingatlan.jofogas.hu/budapest/Obudan_ketszobas_lakas_kiado_76150414.htm",6017.16635836726,301.160963036611,325.56039827933
"only small pets","good","no",47.5331844,19.0362444,3,145000,2,50,"https://ingatlan.jofogas.hu/budapest/Obudan_remek_elosztasu__hangulatos__fenyes_lakas_kiado_78351720.htm",4669.92050851421,73.2629617681264,84.5083615839516
"no","newly built","no",47.4782434,19.1525758,10,130000,2,46,"https://ingatlan.jofogas.hu/budapest/Ohegyen_kis_lakas_kiado_79132216.htm",7775.69199059214,77.541845976172,678.946939292666
"no","like new","yes",47.5151367,19.0187187,2,930000,5,240,"https://ingatlan.jofogas.hu/budapest/Okoparkban_teraszos_luxus_lakas_kiado_76890305.htm",3519.37017509236,256.5987527037,719.253242120453
"no","like new","yes",47.5211027,19.0337768,2,465000,3,106,"https://ingatlan.jofogas.hu/budapest/Okoparkban_teraszos_luxus_lakas_kiado_77025635.htm",3448.4887144395,144.599465067765,230.571875490231
"no","like new","yes",47.530342,18.9671892,2,372000,3,86,"https://ingatlan.jofogas.hu/budapest/Okoparkban_teraszos_luxus_lakas_kiado_77026504.htm",7604.4017922987,698.056658913065,934.15884916484
NA,"renovated","no",47.5062875,19.0637428,6,129000,1,35,"https://ingatlan.jofogas.hu/budapest/Oktogon_kornyeken_kiado_lakas_78483286.htm",1794.1243695094,102.351937108293,102.351937108293
"no","good","no",47.5064565,19.0607315,6,130000,2,56,"https://ingatlan.jofogas.hu/budapest/Oktogon_kozeli_56nm_2_szobas_lakas_kiado_78132192.htm",1705.1234107807,82.0936674087351,163.552671271293
"no","good","yes",47.5114228,19.0662108,6,90000,1,35,"https://ingatlan.jofogas.hu/budapest/Oktogonhoz_kozel_baratsagos_kis_lakas_Kiado__79114544.htm",2383.21043876766,204.234693870582,339.480913201615
"only small pets","good","no",47.5114228,19.0662108,6,125000,2,63,"https://ingatlan.jofogas.hu/budapest/Oktogonhoz_kozel_csendes_vilagos_2_szobas_butorozott_alacsony_rezsi_79148059.htm",2383.21043876766,204.234693870582,339.480913201615
"no","renovated","yes",47.5044926,19.0662254,6,120000,2,32,"https://ingatlan.jofogas.hu/budapest/Oktogonnal_FelUjItott_1_5_szob_butorozott_lakas_79190910.htm",1739.91788271644,133.751464818263,165.237736273582
"no","renovated","yes",47.4970784,19.0601039,7,149000,2,32,"https://ingatlan.jofogas.hu/budapest/Oktogonnal_FelUjItott_fiatalosan_butorozott_1_szob_allo_galleria_76062477.htm",830.309476822463,174.051615495273,289.587890234027
"only small pets","renovated","yes",47.5016248,19.0595498,6,195000,2,84,"https://ingatlan.jofogas.hu/budapest/Oktogonnal_felujitott_gyerekkel__kisallattal_is_78143776.htm",1186.80609782441,82.5829826850826,82.5829826850826
"no","good","no",47.5101439,19.0655006,6,130000,2,56,"https://ingatlan.jofogas.hu/budapest/Oktogonnal_kiado_2_szobas_lakas_78371617.htm",2232.48533135109,241.478537224699,305.833674248101
"no","renovated","no",47.507163,19.0626615,6,180000,2,80,"https://ingatlan.jofogas.hu/budapest/Oktogonnal_kiado_lakas_76831747.htm",1839.30375464986,123.938602642028,157.30394876019
"no","renovated","no",47.4915496,19.0359819,1,85000,1,24,"https://ingatlan.jofogas.hu/budapest/OlcsO_Budai_LakAs_KiadO_78459810.htm",1163.70715128391,210.84374315303,301.136272758736
"no","renovated","yes",47.5917729,19.0582595,3,135000,2,52,"https://ingatlan.jofogas.hu/budapest/On_lehet_az_elso_lako_a_felujitott_lakasunkban_78487043.htm",11063.0623389217,362.467278405635,755.103937636403
"yes","good","yes",47.5062795,19.1038484,14,120000,1,52,"https://ingatlan.jofogas.hu/budapest/Ond_vezer_park_Feluj_52nm_gepesitett_1_5szobas_allatbarat__lakas_kiado_78762511.htm",4233.02849494111,80.3473038315683,81.5328415816147
"no","good","no",47.5044926,19.0662254,6,468480,3,111,"https://ingatlan.jofogas.hu/budapest/Opera___VI__keruleti_kiado_tegla_tarsashazi_lakas_72476226.htm",1739.91788271644,133.751464818263,165.237736273582
"no","renovated","no",47.5084577,19.0016204,12,165000,2,66,"https://ingatlan.jofogas.hu/budapest/OrbAnhegyen_A_Narcisz_utcaban__2_szobas_lakas_KiadO_78345535.htm",4143.03814666465,163.176115768571,220.014489674388
"no","renovated","no",47.4897058,19.009744,12,195000,3,74,"https://ingatlan.jofogas.hu/budapest/Orbanhegyen_3_szobas_lakas_kiado_78597809.htm",3147.90473631508,56.8122764577509,56.8122764577509
"no","newly built","yes",47.4873992,19.0843176,8,120000,1,36,"https://ingatlan.jofogas.hu/budapest/Orczy_hazban_kiado_lakas_77022308.htm",2541.16531499966,175.362501789667,524.298507600668
"no","renovated","no",47.4873992,19.0843176,8,90000,1,45,"https://ingatlan.jofogas.hu/budapest/Orczy_kertnel_kiado_lakas_76188867.htm",2541.16531499966,175.362501789667,524.298507600668
"no","newly built","yes",47.4873992,19.0843176,8,1e+05,1,28,"https://ingatlan.jofogas.hu/budapest/Orczy_teren_kiado_lakas_78920306.htm",2541.16531499966,175.362501789667,524.298507600668
"yes","like new","yes",47.4894243,19.0704408,8,160000,3,88,"https://ingatlan.jofogas.hu/budapest/Orczy_uton_egy_3_szob_erkely_felujitott_Uj_BUtorokkal_UjszerU_lakas_78821299.htm",1473.39663031704,58.8399119709222,61.2562014205146
"no","renovated","yes",47.4763568,19.0224196,11,119000,2,50,"https://ingatlan.jofogas.hu/budapest/Ormezon_kiado_2_szobas_erkelyes_lakas_76176682.htm",2824.69010291784,313.70839404694,789.426465639361
"no","renovated","no",47.5099619,19.1217238,14,140000,2,49,"https://ingatlan.jofogas.hu/budapest/Ors_vezer_teren_tegla_epitesu_51_m2_2_szobas_lakas_kiado_76233546.htm",5635.36695646769,183.829413239405,336.989551931883
"no","renovated","yes",47.5099619,19.1217238,14,125000,1,35,"https://ingatlan.jofogas.hu/budapest/Ors_vezer_terenel_masfel_szobas_77611302.htm",5635.36695646769,183.829413239405,336.989551931883
"no","renovated","no",47.514927,19.1295022,14,195000,3,74,"https://ingatlan.jofogas.hu/budapest/Ors_vezer_ternel_75722532.htm",6382.70868704397,286.076322223535,475.840578807513
NA,"renovated","yes",47.5068868,19.1462216,14,140000,2,46,"https://ingatlan.jofogas.hu/budapest/Ors_vezer_tertol_par_percre_1_1_szobas_lakas_140_000_Ft_ert_ho_kiado_79137482.htm",7309.65930115664,69.0403668482408,437.479522110713
"yes","renovated","yes",47.4833717,19.138271,10,140000,2,56,"https://ingatlan.jofogas.hu/budapest/Orsnel_2_kulon_nyiloszobas___erkelyes__gyerekkel__kisallattal__79160507.htm",6614.10451570859,130.1500803881,536.098096539337
"only small pets","good","yes",47.514927,19.1295022,14,115000,2,52,"https://ingatlan.jofogas.hu/budapest/Orsnel___kisallattal_is_3_4szemely_reszere_79242269.htm",6382.70868704397,286.076322223535,475.840578807513
"no","good","no",47.4381293,19.1009705,20,130000,2,49,"https://ingatlan.jofogas.hu/budapest/Osszkomfortos_bagolyvar_a_XX__keruletben_76529163.htm",7110.24803547017,59.6902580493971,329.67792372661
"no","renovated","yes",47.5030542,19.0372691,1,180000,2,76,"https://ingatlan.jofogas.hu/budapest/Ostrom_utcai_lakas_kiado_78496538.htm",1583.69901544933,186.566804016595,230.196193817534
"no","renovated","no",47.4556266,19.0314216,11,195000,2,60,"https://ingatlan.jofogas.hu/budapest/Otthon_u__kiado_60nm_2szobas_Felujitott_lakas__79262080.htm",4371.04675387403,186.29404353287,636.194318234928
NA,"newly built","no",47.5314837,19.0109707,2,520000,5,150,"https://ingatlan.jofogas.hu/budapest/PALVOLGYI_UTON_kiado_150_nm_es__4___1_fel_szobas__uj_epitesu__erkelyes_77505934.htm",5297.9389855248,225.265979150346,1764.63742750914
NA,"renovated","no",47.4939615,19.0379897,1,786000,5,150,"https://ingatlan.jofogas.hu/budapest/PANORAMAS_TETOTERASZOS_LAKAS_A_VAR_TOVEBEN___Budapest_I__kerulet_75314444.htm",1020.88961202559,36.7357733720229,36.7357733720229
NA,"renovated","no",47.5040503,19.0326128,1,210000,3,63,"https://ingatlan.jofogas.hu/budapest/PANORAMAS__napos__csendes__3_szobas_lakas_a_Var_oldalaban_78549670.htm",1909.80145438048,172.181970391081,497.42004245613
NA,"renovated","no",47.5040503,19.0326128,1,210000,3,63,"https://ingatlan.jofogas.hu/budapest/PANORAMAS__napos__csendes__3_szobas_lakas_a_Var_oldalaban_78742386.htm",1909.80145438048,172.181970391081,497.42004245613
NA,"renovated","yes",47.5102497,19.0781479,6,170000,2,51,"https://ingatlan.jofogas.hu/budapest/PARKOS__TORTENELMI_VILLASORON__az_ANDRASSY_UT_es_a_VAROSLIGET_73289836.htm",2820.25384629527,290.484033996578,441.069384970511
NA,"like new","yes",47.5358656,19.0765416,13,160000,2,45,"https://ingatlan.jofogas.hu/budapest/PETNEHAZY_UTCABAN_kiado_45_m2_es_1___1_felszobas__ujszeru_lakas_79179959.htm",5184.64018512173,227.751154888256,623.5825794031
NA,"good","yes",47.557891,19.0870035,4,120000,2,46,"https://ingatlan.jofogas.hu/budapest/POZSONYI_UTCABAN_kiado_46_m2_es_1___1_felszobas_lakas_79216714.htm",7755.98084450565,127.574310701279,306.778664956451
NA,"like new","yes",47.5917729,19.0582595,3,130000,2,33,"https://ingatlan.jofogas.hu/budapest/PUNKOSDFURDO_UTCABAN_kiado_33_m2_es__1___1_felszobas__uj_epitesu_laka_79000797.htm",11063.0623389217,362.467278405635,755.103937636403
"yes","good","yes",47.4913902,19.0677566,8,460000,5,156,"https://ingatlan.jofogas.hu/budapest/Palota_negyedben_156_m2_es_4_5_szobas_kiado_76861442.htm",1237.31952531148,273.769046579113,273.769046579113
NA,"renovated","no",47.4925889,19.064706,8,160000,2,65,"https://ingatlan.jofogas.hu/budapest/Palotanegyedben_kiado_a_Brody_Sandor_utcaban_kozel_a_Nemzeti_77777635.htm",1001.71416580231,234.314464234766,327.133943787037
"no","good","yes",47.4913902,19.0677566,8,211902,1,72,"https://ingatlan.jofogas.hu/budapest/Palotanegyedben_kiado_lakas_69625311.htm",1237.31952531148,273.769046579113,273.769046579113
"no","newly built","yes",47.4913902,19.0677566,8,110000,1,29,"https://ingatlan.jofogas.hu/budapest/Palotanegyedben_ujepitesu_garzon_kiado__alacsony_rezsivel__78818484.htm",1237.31952531148,273.769046579113,273.769046579113
"no","good","no",47.4913902,19.0677566,8,170000,3,100,"https://ingatlan.jofogas.hu/budapest/Palotanegyedben_vilagos_polgari_lakas_irodanak_vagy_maganszemelynek_Ki_78448039.htm",1237.31952531148,273.769046579113,273.769046579113
"no","newly built","yes",47.5587637,18.9457258,2,527000,4,130,"https://ingatlan.jofogas.hu/budapest/Palvolgyi_barlangnal_4_szobas_panoramas_lakas_kiado_78211114.htm",10839.6382571099,226.49020539141,2220.06593228397
"no","good","yes",47.4894243,19.0704408,8,120000,2,51,"https://ingatlan.jofogas.hu/budapest/Panel_lakas_a_Horvath_Mihaly_ter_kozeleben__78378860.htm",1473.39663031704,58.8399119709222,61.2562014205146
"no","good","yes",47.5358656,19.0765416,13,115000,1,39,"https://ingatlan.jofogas.hu/budapest/Pannonia_utcaban_kiado_lakas_78437128.htm",5184.64018512173,227.751154888256,623.5825794031
"no","newly built","yes",47.4556266,19.0314216,11,179000,2,64,"https://ingatlan.jofogas.hu/budapest/PanorAmAs_lakas_Ujbuda_kozpontnal_78434288.htm",4371.04675387403,186.29404353287,636.194318234928
NA,"renovated","no",47.4936622,19.0354787,1,250000,2,55,"https://ingatlan.jofogas.hu/budapest/PanorAma_a_budai_vArra____olcsO_rezsi____terasz____frissen_79249106.htm",1203.68640650338,214.939595026014,215.625221095643
"yes","renovated","no",47.530342,18.9671892,2,218000,2,55,"https://ingatlan.jofogas.hu/budapest/Panorama_zoldovezet_78139211.htm",7604.4017922987,698.056658913065,934.15884916484
"no","renovated","yes",47.4913967,19.0578206,5,150000,1,30,"https://ingatlan.jofogas.hu/budapest/Panoramas_1_szobas_butorozott_lakas_kiado_a_Parlamentnel__78568860.htm",499.11843287163,145.64042235478,145.64042235478
"no","like new","no",47.5582217,19.0116894,3,150000,3,55,"https://ingatlan.jofogas.hu/budapest/Panoramas_2_1_szobas_Kiado_lakas_Obudan__76220216.htm",7901.32728602476,124.158488825995,1738.30943298508
"only small pets","like new","yes",47.5380055,19.0690454,13,315000,3,88,"https://ingatlan.jofogas.hu/budapest/Panoramas_2_haloszobas_lakas_kiado_a_Marina_parton__78446996.htm",5236.69971443877,76.5631337433465,76.5631337433465
"only small pets","good","yes",47.5002092,19.050914,5,6e+05,4,180,"https://ingatlan.jofogas.hu/budapest/Panoramas_Lakas_a_Marcius_15_Teren_20nm_es_erkellyel__69847428.htm",858.927508067404,147.395744303531,339.32379180364
"no","newly built","no",47.4191619,19.0229134,22,350000,5,110,"https://ingatlan.jofogas.hu/budapest/Panoramas_Luxus_lakas_Budafokon_72815777.htm",8440.6265314035,214.564245739387,1495.8973130198
"no","good","yes",47.4926686,19.0667297,8,110000,1,33,"https://ingatlan.jofogas.hu/budapest/Panoramas__erkelyes_33m2_es_garzon_a_Corvin_negyednel__76858142.htm",1154.03375071452,318.799225955183,328.920994281639
NA,"like new","no",47.5345778448047,19.0067556613769,2,1256920,3,200,"https://ingatlan.jofogas.hu/budapest/Panoramas__exkluziv_lakas_a_varos_folott_76690866.htm",5762.14710540637,542.149713634319,1830.03292756069
NA,"renovated","yes",47.5402694,19.0845161,13,160000,3,58,"https://ingatlan.jofogas.hu/budapest/Panoramas__loggias_3_szoba_etkezos_lakas_kiado_79216649.htm",5872.01886361417,91.9781708393905,91.9781708393905
"no","like new","no",47.462164,19.00098,11,220000,3,84,"https://ingatlan.jofogas.hu/budapest/Panoramas__polgari_haromszobas_terasszal_78549939.htm",5078.25998825396,159.948262417692,1460.22249446372
"only small pets","good","yes",47.509914,19.035703,2,190000,3,63,"https://ingatlan.jofogas.hu/budapest/Panoramas_alberlet_75529135.htm",2269.23946427108,123.622969403214,312.587768297462
NA,"renovated","yes",47.4913967,19.0578206,5,150000,1,30,"https://ingatlan.jofogas.hu/budapest/Panoramas_butorozott_garzon_kiado_a_Parlament_mellett__79000689.htm",499.11843287163,145.64042235478,145.64042235478
"no","like new","yes",47.492394,19.0540338,5,210000,1,58,"https://ingatlan.jofogas.hu/budapest/Panoramas_lakas_a_belvarosban_78476966.htm",199.284037908299,111.575225501001,181.206858483379
"only small pets","renovated","yes",47.4763568,19.0224196,11,130000,1,53,"https://ingatlan.jofogas.hu/budapest/Panoramas_lakas_kiado_Gazdagreten_79098939.htm",2824.69010291784,313.70839404694,789.426465639361
"no","renovated","yes",47.4913967,19.0578206,5,130000,1,31,"https://ingatlan.jofogas.hu/budapest/Panoramas_lakas_kiado__igazi_kincs__76943410.htm",499.11843287163,145.64042235478,145.64042235478
"no","like new","yes",47.492394,19.0540338,5,1216059,4,190,"https://ingatlan.jofogas.hu/budapest/Panoramas_rezidencia_a_dunaparton_76913848.htm",199.284037908299,111.575225501001,181.206858483379
"no","renovated","yes",47.4926686,19.0667297,8,175000,2,84,"https://ingatlan.jofogas.hu/budapest/Par_eve_teljes_koruen_felujitott_lakas_kiado_71518360.htm",1154.03375071452,318.799225955183,328.920994281639
"no","good","yes",47.5116369,19.145336,14,130000,2,46,"https://ingatlan.jofogas.hu/budapest/Parkos_helyen_kiado_butorozott_lakas_77575030.htm",7379.31714016201,80.8046963702535,860.985007658799
"no","renovated","no",47.4915496,19.0359819,1,150000,1,48,"https://ingatlan.jofogas.hu/budapest/Parkra_nezo_napfenyes_lakas_a_Gellert_hegy_labanal_76792369.htm",1163.70715128391,210.84374315303,301.136272758736
"yes","good","yes",47.5044707,19.0503985,5,2e+05,2,72,"https://ingatlan.jofogas.hu/budapest/Parlament___Szabadsag_ter_lakas_kiado_76066244.htm",1334.65280387132,168.205804774914,286.087698887914
"no","renovated","yes",47.5061755,19.049964,5,249000,2,62,"https://ingatlan.jofogas.hu/budapest/Parlament_kozeleben_2_szobas_luxus_lakas_kiado___76299681.htm",1526.11732670705,45.6162687573133,224.408513688335
"no","like new","yes",47.5030542,19.0372691,1,620980,3,118,"https://ingatlan.jofogas.hu/budapest/Parlamenti_panorama___I__keruleti_kiado_tegla_tarsashazi_lakas_66368720.htm",1583.69901544933,186.566804016595,230.196193817534
"no","like new","yes",47.5061755,19.049964,5,190000,1,52,"https://ingatlan.jofogas.hu/budapest/Parlamentnel_UjszerU_igenyes_butorokkal_1_szob_lakas_79188200.htm",1526.11732670705,45.6162687573133,224.408513688335
"no","good","no",47.5061755,19.049964,5,149000,1,40,"https://ingatlan.jofogas.hu/budapest/Parlamentnel_es_amdunanal_1_szob_Butorozott_lakas_kiado_79187798.htm",1526.11732670705,45.6162687573133,224.408513688335
"no","good","no",47.5192582,19.0058151,2,230000,2,103,"https://ingatlan.jofogas.hu/budapest/Pasareten_gyonyoru_Bauhaus_hazban__77957516.htm",4540.64636965396,171.315828660149,615.374973784748
NA,NA,"yes",47.5004234,19.0578407,6,235000,2,60,"https://ingatlan.jofogas.hu/budapest/Paulay_Ede_utcaban__rendezett_liftes_tarsashazban_2_emeleti_60m2_es_77133841.htm",1006.69472346416,160.722651580633,188.881661776318
"no","good","no",47.4222354,19.2033205,18,65000,1,12,"https://ingatlan.jofogas.hu/budapest/Pest_lorinc_kozponti_reszen_alberlet_kiado__Room_FOR_Rent_78866711.htm",13854.64441739,426.495466122344,1201.29399152151
"only small pets","good","yes",47.4273393,19.1119486,20,85000,1,38,"https://ingatlan.jofogas.hu/budapest/Pesterzsebet_varoskozpontban_1szobas_lakas_kiado___79069131.htm",8566.81711058511,160.519891899048,160.519891899048
"no","good","yes",47.4381293,19.1009705,20,1e+05,2,55,"https://ingatlan.jofogas.hu/budapest/Pesterzsebeten_2_szobas_lakas_kiado_79232652.htm",7110.24803547017,59.6902580493971,329.67792372661
"only small pets","renovated","no",47.5673085,19.0458773,3,159000,3,73,"https://ingatlan.jofogas.hu/budapest/Pok_utcai__73_m2_es_2_es_fel_szobas_lakas_kiado_78244819.htm",8337.94239945368,214.198683496691,214.198683496691
"no","good","no",47.5673085,19.0458773,3,150000,3,74,"https://ingatlan.jofogas.hu/budapest/Pok_utcai_lakotelepen_kiado_74_m2_lakas_77504432.htm",8337.94239945368,214.198683496691,214.198683496691
NA,"good","no",47.5062795,19.1038484,14,190000,4,96,"https://ingatlan.jofogas.hu/budapest/Polgari_lakas_a_Varosligetnel__78448373.htm",4233.02849494111,80.3473038315683,81.5328415816147
"no","renovated","no",47.4764552,19.0936922,9,110000,1,38,"https://ingatlan.jofogas.hu/budapest/Pottyos_metroallomasnal_belvaros_kozeli_egy_szoba_etkezos_lakas_kiado_79268609.htm",3649.36747781897,222.081795968422,349.397012932986
"no","renovated","no",47.4847078,19.0765481,8,110000,1,36,"https://ingatlan.jofogas.hu/budapest/Prater_utcaban_alberlet_kiado_76163535.htm",2081.85311881956,178.632447936805,195.537015996698
"no","like new","yes",47.5061755,19.049964,5,609640,2,82,"https://ingatlan.jofogas.hu/budapest/Premium_lakas_a_varos_sziveben__a_Szalay_utcaban__egy_sarokra_a_Parlam_68824675.htm",1526.11732670705,45.6162687573133,224.408513688335
NA,"like new","yes",47.485286,19.0649584,9,405418,3,87,"https://ingatlan.jofogas.hu/budapest/RADAY_UTCABAN_PRESZTIZSLAKAS_KIADO____Budapest_IX__kerulet_67206611.htm",1298.75896549984,78.6949946807391,312.88223200737
NA,"good","yes",47.5917729,19.0582595,3,140000,2,50,"https://ingatlan.jofogas.hu/budapest/RAKTAR_UTCABAN_kiado_50_m2_es_2_szobas__felujitott_lakas_79216716.htm",11063.0623389217,362.467278405635,755.103937636403
NA,"renovated","no",47.4913902,19.0677566,8,150000,2,37,"https://ingatlan.jofogas.hu/budapest/ROKK_SZILARD_UTCABAN_kiado_37_m2_es_1___1_felszobas__felujitott_lakas_79179957.htm",1237.31952531148,273.769046579113,273.769046579113
NA,"renovated","no",47.500342,19.0691348,7,190000,3,60,"https://ingatlan.jofogas.hu/budapest/ROTTENBILLER_UTCABAN_kiado_60_nm_es__2___1_felszobas__felujitott__2_al_77957301.htm",1594.8241586833,26.2087962982479,30.064515918666
NA,"renovated","no",47.5314837,19.0109707,2,130000,1,36,"https://ingatlan.jofogas.hu/budapest/ROZSADOMBON_kiado_36_m2_es__1_szobas__felujitott_lakas_79248601.htm",5297.9389855248,225.265979150346,1764.63742750914
"no","good","no",47.485286,19.0649584,9,1e+05,1,30,"https://ingatlan.jofogas.hu/budapest/Raday_utcaban_lakas_kiado_76520538.htm",1298.75896549984,78.6949946807391,312.88223200737
"no","good","yes",47.485286,19.0649584,9,150000,2,64,"https://ingatlan.jofogas.hu/budapest/Raday_utcai_lakas_kiado_Raday_street_apartment_for_rent_79130982.htm",1298.75896549984,78.6949946807391,312.88223200737
"no","good","yes",47.4786055,19.079665,9,220000,4,90,"https://ingatlan.jofogas.hu/budapest/Raday_utcanal_Kiado_ingatlan_77638240.htm",2630.02076837201,276.030034530011,276.030034530011
"no","good","no",47.462164,19.00098,11,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Raho_u__kiado_50nm_2szobas_lakas_Gepkocsibealloval__78301253.htm",5078.25998825396,159.948262417692,1460.22249446372
"no","renovated","yes",47.5331844,19.0362444,3,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Raktar_utcaban_butorozott__gepesitett_2_szpbas_lakas_140_eFt_ho_79096071.htm",4669.92050851421,73.2629617681264,84.5083615839516
"no","like new","yes",47.5210545,19.115782,14,180000,2,48,"https://ingatlan.jofogas.hu/budapest/Recsi_center_mellett_kiado_2_szobas_ujszeru_lakas_78169800.htm",5792.25806651294,84.0968832762689,332.391549265567
"no","renovated","no",47.4607134,19.0975186,9,115000,1,40,"https://ingatlan.jofogas.hu/budapest/Remek_ar_ertekkel_masfel_szobas_lakas_Kiado____78649682.htm",4956.52109928771,83.1746906045466,742.162545497665
"no","good","no",47.4608775,19.05103,11,110000,1,33,"https://ingatlan.jofogas.hu/budapest/Remek_aron_Kelenfoldon__78850738.htm",3520.30422621748,102.458248715315,252.759998467441
"no","good","no",47.5126618,19.1088199,14,115000,1,39,"https://ingatlan.jofogas.hu/budapest/Rendezett_lakas_kiado_76603713.htm",4867.3114441873,254.534375648944,721.80711983607
"no","like new","yes",47.5151367,19.0187187,2,180000,2,70,"https://ingatlan.jofogas.hu/budapest/Retek_u__kiado_70nm_2szobas_lakas_77658469.htm",3519.37017509236,256.5987527037,719.253242120453
"no","good","no",47.5044926,19.0662254,6,130000,2,63,"https://ingatlan.jofogas.hu/budapest/Rippl_Ronai_utca_kiado_lakas_79084918.htm",1739.91788271644,133.751464818263,165.237736273582
"no","renovated","yes",47.5116369,19.145336,14,140000,2,50,"https://ingatlan.jofogas.hu/budapest/Ritka_lehetoseg_Zugloban__78152541.htm",7379.31714016201,80.8046963702535,860.985007658799
"no","newly built","yes",47.5380055,19.0690454,13,248000,2,67,"https://ingatlan.jofogas.hu/budapest/Riverside_Apartmanhazban__Negyedik_Emeleti_panoramas_lakas_kiado__78821637.htm",5236.69971443877,76.5631337433465,76.5631337433465
"no","like new","yes",47.5380055,19.0690454,13,375000,3,90,"https://ingatlan.jofogas.hu/budapest/Riverside_Lakoparkban_90_NM_Es__3_Szobas_Lakas_Kiado_77587526.htm",5236.69971443877,76.5631337433465,76.5631337433465
"no","newly built","yes",47.5175394,19.0568947,13,350000,3,90,"https://ingatlan.jofogas.hu/budapest/Riverside_Lakoparkban_kiado__90_nm_es__3Kulon_Nyilo_szobas_Legkondicio_77676864.htm",2817.95414854338,107.468856810899,284.095221913384
"no","like new","yes",47.5380055,19.0690454,13,248280,2,67,"https://ingatlan.jofogas.hu/budapest/Riverside_lakopark_mindossze_100_lepesre_a_Dunatol__78850599.htm",5236.69971443877,76.5631337433465,76.5631337433465
"no","like new","yes",47.5380055,19.0690454,13,250000,2,57,"https://ingatlan.jofogas.hu/budapest/Riverside_lakoparkban_57_nm_es__2_szobas__butorozott_lakas_kiado_78951285.htm",5236.69971443877,76.5631337433465,76.5631337433465
"yes","like new","yes",47.5380055,19.0690454,13,160000,1,40,"https://ingatlan.jofogas.hu/budapest/Riversideban_40_nm_es_lakas__korlatlan_uszoda_hasznalattal_kiado_77465549.htm",5236.69971443877,76.5631337433465,76.5631337433465
"no","newly built","yes",47.5582067,19.0452571,3,465000,1,85,"https://ingatlan.jofogas.hu/budapest/Romai_Lako_parkban_kiado_Luxus_lakas_kiado___76635914.htm",7328.94540328509,159.543468457016,159.543468457016
"only small pets","good","yes",47.5673085,19.0458773,3,130000,1,53,"https://ingatlan.jofogas.hu/budapest/Romain_kiado_lakas_76802258.htm",8337.94239945368,214.198683496691,214.198683496691
"only small pets","like new","yes",47.5402694,19.0845161,13,135000,1,36,"https://ingatlan.jofogas.hu/budapest/Roppentyu_utca_XIII_ker_Lakas_KiadO_78925347.htm",5872.01886361417,91.9781708393905,91.9781708393905
"no","renovated","no",47.4980698,19.0654671,7,250000,3,80,"https://ingatlan.jofogas.hu/budapest/Rottenbiller_utcaban_felujitott__berendezett__gepesitett_lakas_KiadO_78588526.htm",1227.03443041721,53.9973774037284,337.544419294386
NA,"renovated","no",47.5029425,19.0766061,7,250000,3,80,"https://ingatlan.jofogas.hu/budapest/Rottenbiller_utcaban_kiado_felujitott_80_m2_es_butorozott_lakas_78107943.htm",2224.47095316619,29.0816098187022,499.895406904081
"only small pets","renovated","no",47.5151367,19.0187187,2,350000,3,100,"https://ingatlan.jofogas.hu/budapest/Rozsadombi_igazi_otthon_76674491.htm",3519.37017509236,256.5987527037,719.253242120453
NA,"like new","yes",47.5120094,19.026692,2,345840,2,60,"https://ingatlan.jofogas.hu/budapest/Rozsadombi_lakas_kiado__Parlamenti_panorama____Budapest_II__kerulet_69433176.htm",2857.64678715702,216.493844029175,404.019719136777
"no","renovated","no",47.5151367,19.0187187,2,180000,3,75,"https://ingatlan.jofogas.hu/budapest/Rozsadombon_75_nm_es_lakas_kiado_79130996.htm",3519.37017509236,256.5987527037,719.253242120453
NA,"renovated","no",47.4833713,19.0916592,8,1e+05,1,32,"https://ingatlan.jofogas.hu/budapest/SOTE_kozeleben_levo__Orczy_parkra_nezo__32_nm_es__frissen_felujitott__69266366.htm",3195.17591266787,83.2252553543033,226.794385569409
